segment_id,text,start,duration,vid
417,near Chester's desperately in need of,1007.62,4.89,8cQMzVjHBeI
418,funding and there's not an everlasting,1009.12,5.07,8cQMzVjHBeI
419,part of mone why do you think that's a,1012.51,3.78,8cQMzVjHBeI
420,good use of taxpayers money okay let's,1014.19,4.29,8cQMzVjHBeI
421,hear from the men behind you there you,1016.29,4.1,8cQMzVjHBeI
422,said about negotiating another deal,1018.48,5.22,8cQMzVjHBeI
423,after the election how do we know the,1020.39,4.449,8cQMzVjHBeI
424,deal you're going to get is going to be,1023.7,2.55,8cQMzVjHBeI
425,any better or even worse than what,1024.839,3.571,8cQMzVjHBeI
426,what's already on offer and therefore,1026.25,3.51,8cQMzVjHBeI
427,are we being offered something that's,1028.41,3.6,8cQMzVjHBeI
428,not worth being having breakfast in the,1029.76,4.169,8cQMzVjHBeI
429,first place so really it's not credible,1032.01,6.51,8cQMzVjHBeI
430,and the woman here in the black top are,1033.929,6.931,8cQMzVjHBeI
431,you seriously saying though should you,1038.52,3.689,8cQMzVjHBeI
432,be in government you would come back,1040.86,4.05,8cQMzVjHBeI
433,with the New Deal it may be better than,1042.209,4.38,8cQMzVjHBeI
434,the conception it may not be and then,1044.91,4.05,8cQMzVjHBeI
435,not campaign either way open to the,1046.589,4.351,8cQMzVjHBeI
436,referendum the Labour Party wouldn't,1048.96,4.86,8cQMzVjHBeI
437,campaign so well we know some members of,1050.94,4.14,8cQMzVjHBeI
438,the labor force some members of your,1053.82,3.27,8cQMzVjHBeI
439,cabinet would absolutely campaign for,1055.08,2.88,8cQMzVjHBeI
440,remaining they've made it very clear,1057.09,1.68,8cQMzVjHBeI
441,okay,1057.96,3.12,8cQMzVjHBeI
442,can I deal with the broadband question,1058.77,4.59,8cQMzVjHBeI
443,first thank you thank you for it the,1061.08,7.229,8cQMzVjHBeI
444,issue is as I said earlier in 95 percent,1063.36,6.81,8cQMzVjHBeI
445,of people in South Korea have access to,1068.309,4.291,8cQMzVjHBeI
446,broadband free we have in this country,1070.17,4.8,8cQMzVjHBeI
447,10% access and it costs people roughly,1072.6,4.26,8cQMzVjHBeI
448,30 pounds a month and it's quite,1074.97,3.69,8cQMzVjHBeI
449,selective the areas it's not free in,1076.86,3.99,8cQMzVjHBeI
450,South Korea there is it for some people,1078.66,3.45,8cQMzVjHBeI
451,it is I'm not sure about it it's not,1080.85,3.54,8cQMzVjHBeI
452,available for the whole country our,1082.11,3.12,8cQMzVjHBeI
453,point is that,1084.39,3.09,8cQMzVjHBeI
454,by investing in it it actually promotes,1085.23,3.93,8cQMzVjHBeI
455,economic growth and brings about a,1087.48,4.079,8cQMzVjHBeI
456,degree of social justice listen everyone,1089.16,4.83,8cQMzVjHBeI
457,in this room probably has a computer and,1091.559,4.471,8cQMzVjHBeI
458,uses access to broadband if they've got,1093.99,4.439,8cQMzVjHBeI
459,it or some form of internet all the time,1096.03,5.31,8cQMzVjHBeI
460,it is the normal form of communication,1098.429,5.101,8cQMzVjHBeI
461,yet there is a big digital divide,1101.34,4.23,8cQMzVjHBeI
462,between those that can afford the best,1103.53,4.11,8cQMzVjHBeI
463,and those that don't get any whatsoever,1105.57,3.72,8cQMzVjHBeI
464,I just want to make sure it's equally,1107.64,3.9,8cQMzVjHBeI
465,available for all and over 10 years we,1109.29,3.72,8cQMzVjHBeI
466,would make sure it is and I think that's,1111.54,3.78,8cQMzVjHBeI
467,actually a sensible up-to-date modern,1113.01,4.26,8cQMzVjHBeI
468,way of looking at communications within,1115.32,3.78,8cQMzVjHBeI
469,our society so the question is can we,1117.27,4.77,8cQMzVjHBeI
470,afford it yes we can't afford it because,1119.1,5.579,8cQMzVjHBeI
471,if we don't afford it then what's the,1122.04,5.4,8cQMzVjHBeI
472,effect on areas that don't have access,1124.679,3.811,8cQMzVjHBeI
473,to broadband on their economic,1127.44,3.27,8cQMzVjHBeI
474,development on the investments that,1128.49,3.63,8cQMzVjHBeI
475,might come there on the businesses that,1130.71,3.99,8cQMzVjHBeI
476,won't go there listen talk to a business,1132.12,5.4,8cQMzVjHBeI
477,about investing in say Cumbria or say,1134.7,4.5,8cQMzVjHBeI
478,parts of Northumbria saying would you,1137.52,4.05,8cQMzVjHBeI
479,open a factory or a shop or a small,1139.2,5.04,8cQMzVjHBeI
480,business here they'd say no there's no,1141.57,4.5,8cQMzVjHBeI
481,broadband there isn't good train train,1144.24,4.05,8cQMzVjHBeI
482,access there isn't good bus access or,1146.07,4.349,8cQMzVjHBeI
483,whatever else we have to invest in,1148.29,4.56,8cQMzVjHBeI
484,social infrastructure and transport,1150.419,4.171,8cQMzVjHBeI
485,infrastructure for the whole country,1152.85,4.41,8cQMzVjHBeI
486,otherwise the north/south divide the,1154.59,4.68,8cQMzVjHBeI
487,inequalities between regions in England,1157.26,3.75,8cQMzVjHBeI
488,and between Scotland and Wales in,1159.27,3.51,8cQMzVjHBeI
489,England will simply get worse as a,1161.01,3.539,8cQMzVjHBeI
490,result of it this is a serious proposal,1162.78,4.05,8cQMzVjHBeI
491,in order to help bring economic,1164.549,4.051,8cQMzVjHBeI
492,development to all parts of our country,1166.83,3,8cQMzVjHBeI
493,and what do you make of the comments,1168.6,4.199,8cQMzVjHBeI
494,made by the in situ Fiscal Studies today,1169.83,4.68,8cQMzVjHBeI
495,that what do you make of the comments,1172.799,2.76,8cQMzVjHBeI
496,made by the institute of Fiscal Studies,1174.51,2.669,8cQMzVjHBeI
497,today that in order to pay for the,1175.559,2.911,8cQMzVjHBeI
498,broadband and all the other things that,1177.179,3.24,8cQMzVjHBeI
499,you're suggesting well you still what,1178.47,3.27,8cQMzVjHBeI
500,they're saying is you can't do that by,1180.419,3.031,8cQMzVjHBeI
501,pretending that you're just gonna text,1181.74,3.99,8cQMzVjHBeI
502,the very rich the top 5% you're going to,1183.45,3.9,8cQMzVjHBeI
503,have tax an awful lot more awful lot,1185.73,2.49,8cQMzVjHBeI
504,more of our audience,1187.35,2.91,8cQMzVjHBeI
505,I read the IFS comments very carefully,1188.22,4.05,8cQMzVjHBeI
506,obviously and we have here the gray buck,1190.26,3.69,8cQMzVjHBeI
507,that we put forward which actually funds,1192.27,3.149,8cQMzVjHBeI
508,and costs the whole of our program and,1193.95,3.27,8cQMzVjHBeI
509,manifesto and I was absolutely insistent,1195.419,4.14,8cQMzVjHBeI
510,that we as a party going into election,1197.22,4.11,8cQMzVjHBeI
511,put that forward that's only right that,1199.559,5.161,8cQMzVjHBeI
512,people should understand it is 95,1201.33,5.43,8cQMzVjHBeI
513,percent the population will pay no more,1204.72,5.91,8cQMzVjHBeI
514,whatsoever in tax the top 5% will pay a,1206.76,7.38,8cQMzVjHBeI
515,bit more corporation tax will go up to a,1210.63,5.64,8cQMzVjHBeI
516,maximum of 26 percent which is lower,1214.14,4.17,8cQMzVjHBeI
517,than it was in,1216.27,5.22,8cQMzVjHBeI
518,2010 and lower than many countries in,1218.31,5.49,8cQMzVjHBeI
519,other parts of the world including major,1221.49,4.77,8cQMzVjHBeI
520,industrial economies and we will then,1223.8,5.04,8cQMzVjHBeI
521,move into a situation where we become,1226.26,5.28,8cQMzVjHBeI
522,more or less mid-ranking in terms of,1228.84,5.22,8cQMzVjHBeI
523,provisions of funding of public services,1231.54,5.07,8cQMzVjHBeI
524,will still be way below all the,1234.06,4.53,8cQMzVjHBeI
525,Scandinavian countries France and,1236.61,3.42,8cQMzVjHBeI
526,Germany what's happened in this country,1238.59,4.98,8cQMzVjHBeI
527,for too long is we've rolled back the,1240.03,5.58,8cQMzVjHBeI
528,public realm we've rolled back on public,1243.57,4.35,8cQMzVjHBeI
529,services and loaded that problem onto,1245.61,4.35,8cQMzVjHBeI
530,individuals families and they're often,1247.92,3.96,8cQMzVjHBeI
531,paying with it through personal debt I,1249.96,4.11,8cQMzVjHBeI
532,think we need to rebalance a bit and,1251.88,3.75,8cQMzVjHBeI
533,start investing in people and,1254.07,3.48,8cQMzVjHBeI
534,communities as a whole and that's what,1255.63,11.49,8cQMzVjHBeI
535,our manifesto does hi I work for a,1257.55,11.52,8cQMzVjHBeI
536,charity that delivers Digital Inclusion,1267.12,4.41,8cQMzVjHBeI
537,and it's not just about broadband it's,1269.07,3.93,8cQMzVjHBeI
538,more than that giving broadband to house,1271.53,2.79,8cQMzVjHBeI
539,those is great but what are we going to,1273,2.82,8cQMzVjHBeI
540,do to make sure that we close the gap,1274.32,4.08,8cQMzVjHBeI
541,people can use Facebook people can use,1275.82,4.29,8cQMzVjHBeI
542,certain websites but there's other,1278.4,3.03,8cQMzVjHBeI
543,things they can't do they can't navigate,1280.11,4.62,8cQMzVjHBeI
544,public service websites NHS advice how,1281.43,4.62,8cQMzVjHBeI
545,are you going to ensure that people get,1284.73,3.81,8cQMzVjHBeI
546,that as well as broadband access well if,1286.05,3.93,8cQMzVjHBeI
547,they got good quality broadband,1288.54,4.38,8cQMzVjHBeI
548,obviously that's a start and clearly,1289.98,5.82,8cQMzVjHBeI
549,there has to be full accessibility to,1292.92,5.88,8cQMzVjHBeI
550,public services online because there is,1295.8,5.01,8cQMzVjHBeI
551,you're quite correct a digital divide,1298.8,4.29,8cQMzVjHBeI
552,where public service is increasing the,1300.81,3.51,8cQMzVjHBeI
553,doctor's appointments everything else,1303.09,2.31,8cQMzVjHBeI
554,are done online,1304.32,3.21,8cQMzVjHBeI
555,and there are a significant number of,1305.4,4.11,8cQMzVjHBeI
556,people in the country that don't,1307.53,4.92,8cQMzVjHBeI
557,necessarily have smartphones probably,1309.51,4.98,8cQMzVjHBeI
558,don't have computers and can't access,1312.45,4.11,8cQMzVjHBeI
559,those things and that becomes a form of,1314.49,4.11,8cQMzVjHBeI
560,social exclusion so I would always make,1316.56,3.87,8cQMzVjHBeI
561,it a requirement that public services,1318.6,4.47,8cQMzVjHBeI
562,must be available also in the more,1320.43,5.1,8cQMzVjHBeI
563,traditional ways as well so that nobody,1323.07,3.96,8cQMzVjHBeI
564,is left out but there's nothing worse,1325.53,4.29,8cQMzVjHBeI
565,than people that are told for example to,1327.03,5.43,8cQMzVjHBeI
566,go on to go online to sort out the,1329.82,4.74,8cQMzVjHBeI
567,universal credit can't get online,1332.46,3.57,8cQMzVjHBeI
568,because they haven't got a computer or a,1334.56,3.21,8cQMzVjHBeI
569,smartphone how on earth are they,1336.03,3.78,8cQMzVjHBeI
570,supposed to access universal credit in,1337.77,3.78,8cQMzVjHBeI
571,that sense that's why we will end,1339.81,3.09,8cQMzVjHBeI
572,universal credit and bring back a,1341.55,2.65,8cQMzVjHBeI
573,serious system,1342.9,5.809,8cQMzVjHBeI
574,[Applause],1344.2,4.509,8cQMzVjHBeI
575,I know your comment regarding a blood by,1351.25,4.14,8cQMzVjHBeI
576,the stuff like this very good tonight,1353.86,4.02,8cQMzVjHBeI
577,but one thing I want to ask right you're,1355.39,3.6,8cQMzVjHBeI
578,talking about delaying the Scottish,1357.88,3.03,8cQMzVjHBeI
579,independence referendum in Boise Joyce,1358.99,3.99,8cQMzVjHBeI
580,is talking about refusing a mate as the,1360.91,4.11,8cQMzVjHBeI
581,you keel at the Hotel California you can,1362.98,3.63,8cQMzVjHBeI
582,check out anytime you want you can never,1365.02,5.55,8cQMzVjHBeI
583,leave and the last thing a what get was,1366.61,6.51,8cQMzVjHBeI
584,Westminster the last debate Roger must,1370.57,4.41,8cQMzVjHBeI
585,obey the plane West it was only late it,1373.12,4.92,8cQMzVjHBeI
586,was to Westminster and peace telling,1374.98,4.98,8cQMzVjHBeI
587,Scott on Twitter I'm not getting chills,1378.04,3,8cQMzVjHBeI
588,don't listen to the Scottish people,1379.96,2.31,8cQMzVjHBeI
589,fussing with this overboard,1381.04,2.79,8cQMzVjHBeI
590,okay I want it before you want to miss,1382.27,2.94,8cQMzVjHBeI
591,Corbin you know I think you might,1383.83,3.15,8cQMzVjHBeI
592,practice that line before let's hear,1385.21,3.48,8cQMzVjHBeI
593,from max Cruikshank where I use that,1386.98,4.53,8cQMzVjHBeI
594,that knew that as Jeremy Scotland voted,1388.69,5.19,8cQMzVjHBeI
595,of overwhelmingly against leaving Europe,1391.51,3.95,8cQMzVjHBeI
596,and fought pro-independence,1393.88,4.02,8cQMzVjHBeI
597,pro-independence government why will,1395.46,5.86,8cQMzVjHBeI
598,Lieber not support us in deciding our,1397.9,5.49,8cQMzVjHBeI
599,own future okay,1401.32,4.68,8cQMzVjHBeI
600,thanks for your questions and thanks for,1403.39,5.22,8cQMzVjHBeI
601,the way that you've put them an incoming,1406,5.07,8cQMzVjHBeI
602,Labour government will invest a great,1408.61,6.03,8cQMzVjHBeI
603,deal across the UK including a hundred,1411.07,5.31,8cQMzVjHBeI
604,billion parents will go into Scotland,1414.64,3.69,8cQMzVjHBeI
605,over ten years that will be a massive,1416.38,3.96,8cQMzVjHBeI
606,game-changer in Scotland where you have,1418.33,3.78,8cQMzVjHBeI
607,the worst levels of poverty and health,1420.34,4.08,8cQMzVjHBeI
608,inequality in Glasgow you have serious,1422.11,3.78,8cQMzVjHBeI
609,levels of child poverty and housing,1424.42,3.24,8cQMzVjHBeI
610,stress you know that as well as I do,1425.89,3.3,8cQMzVjHBeI
611,the question is why were you not,1427.66,2.67,8cQMzVjHBeI
612,important or will you support a,1429.19,3.15,8cQMzVjHBeI
613,referendum and I'd have said that I,1430.33,4.47,8cQMzVjHBeI
614,don't see a priority in Scotland's of,1432.34,4.08,8cQMzVjHBeI
615,having an independence referendum what I,1434.8,3.42,8cQMzVjHBeI
616,see as a priority is investing in the,1436.42,4.14,8cQMzVjHBeI
617,social and capital needs of Scotland and,1438.22,4.53,8cQMzVjHBeI
618,so in the early years of a Labour,1440.56,3.99,8cQMzVjHBeI
619,government we will not be supporting an,1442.75,3.81,8cQMzVjHBeI
620,independence referendum instead we'll be,1444.55,3.81,8cQMzVjHBeI
621,investing in Scotland and working with,1446.56,3.69,8cQMzVjHBeI
622,whoever the government is in Scotland to,1448.36,3.78,8cQMzVjHBeI
623,deliver that program deliver that,1450.25,4.2,8cQMzVjHBeI
624,improvement in in business,1452.14,3.69,8cQMzVjHBeI
625,infrastructure in transport,1454.45,3.12,8cQMzVjHBeI
626,infrastructure and in the social needs,1455.83,3.45,8cQMzVjHBeI
627,of the people of Scotland so just so,1457.57,3.9,8cQMzVjHBeI
628,we're clear what does the early years,1459.28,5.25,8cQMzVjHBeI
629,mean is that year two year three year,1461.47,6.81,8cQMzVjHBeI
630,four early years first two years at,1464.53,6.63,8cQMzVjHBeI
631,least so not in the first two years I,1468.28,5.34,8cQMzVjHBeI
632,want to do I want to deliver I want to,1471.16,4.74,8cQMzVjHBeI
633,deliver a capital investment program for,1473.62,3.79,8cQMzVjHBeI
634,the whole of it you know I heard that,1475.9,3.76,8cQMzVjHBeI
635,very clearly the question is and that,1477.41,4.14,8cQMzVjHBeI
636,will be our focus and so it will not be,1479.66,5.07,8cQMzVjHBeI
637,in the early part of the of the new part,1481.55,5.58,8cQMzVjHBeI
638,so not in the first two years so,1484.73,3.75,8cQMzVjHBeI
639,certainly not 2020 is Nicola Sturgeon,1487.13,2.91,8cQMzVjHBeI
640,once yes there's a man there in the,1488.48,4.53,8cQMzVjHBeI
641,black shirt yes actually both got black,1490.04,9.42,8cQMzVjHBeI
642,shirts so what gives it your right to be,1493.01,8.58,8cQMzVjHBeI
643,your priority if it's a priority of the,1499.46,8.25,8cQMzVjHBeI
644,Scottish people there are factions in,1501.59,9.03,8cQMzVjHBeI
645,Scotland in 2021 and obviously the,1507.71,5.58,8cQMzVjHBeI
646,expression will come from that it is I,1510.62,4.83,8cQMzVjHBeI
647,think our right as a party to put,1513.29,4.62,8cQMzVjHBeI
648,forward a program for the whole of the,1515.45,4.26,8cQMzVjHBeI
649,UK and that is what we're doing an,1517.91,3.69,8cQMzVjHBeI
650,investment strategy for the whole of the,1519.71,4.44,8cQMzVjHBeI
651,UK and point out I point out that,1521.6,5.16,8cQMzVjHBeI
652,Scotland will get a hundred billion of,1524.15,3.87,8cQMzVjHBeI
653,investment under a Labour government,1526.76,3.33,8cQMzVjHBeI
654,which will make a very significant,1528.02,4.38,8cQMzVjHBeI
655,difference to the lives of people all,1530.09,4.17,8cQMzVjHBeI
656,across Scotland that I'm sure is,1532.4,3.96,8cQMzVjHBeI
657,something you would welcome Jeremy,1534.26,4.23,8cQMzVjHBeI
658,there's old idea mind it from Scottish,1536.36,5.16,8cQMzVjHBeI
659,people to have another referendum well,1538.49,7.35,8cQMzVjHBeI
660,there is actually there is a mandate,1541.52,6.9,8cQMzVjHBeI
661,from last year Scottish parliamentary,1545.84,5.64,8cQMzVjHBeI
662,elections and the Scottish people have,1548.42,5.85,8cQMzVjHBeI
663,voted for that mandate we're putting,1551.48,5.04,8cQMzVjHBeI
664,forward a proposal which I think will be,1554.27,4.71,8cQMzVjHBeI
665,very beneficial to all parts of the UK,1556.52,5.22,8cQMzVjHBeI
666,including Scotland and I think you have,1558.98,5.52,8cQMzVjHBeI
667,to look at the situation of the income,1561.74,4.05,8cQMzVjHBeI
668,and expenditure levels as they affect,1564.5,4.8,8cQMzVjHBeI
669,Scotland surely Scotland needs to be,1565.79,5.85,8cQMzVjHBeI
670,able to address the problems it has and,1569.3,4.89,8cQMzVjHBeI
671,the Industrial and green infrastructure,1571.64,5.21,8cQMzVjHBeI
672,investment that he absolutely needs,1574.19,6.48,8cQMzVjHBeI
673,telling me I'm sorry I know you want to,1576.85,5.23,8cQMzVjHBeI
674,fight or what there's so many hands it's,1580.67,2.61,8cQMzVjHBeI
