segment_id,text,start,duration,vid
1652,was in charge he gave her by tax credits,3909.619,3.99,sbE-emYnHJk
1653,basically instead of putting the minimum,3911.539,3.451,sbE-emYnHJk
1654,wage you'll be just give people tax,3913.609,3.21,sbE-emYnHJk
1655,credits which is just stupid,3914.99,4.23,sbE-emYnHJk
1656,idea if you want to get people to buy,3916.819,3.871,sbE-emYnHJk
1657,your you need to give them more,3919.22,3.75,sbE-emYnHJk
1658,wages or as economists call an,3920.69,4.919,sbE-emYnHJk
1659,expendable income if you ain't got money,3922.97,4.829,sbE-emYnHJk
1660,to spend your economy will eventually,3925.609,3.93,sbE-emYnHJk
1661,expand cuz people don't buy which,3927.799,4.171,sbE-emYnHJk
1662,means you can't hire people to buy,3929.539,5.49,sbE-emYnHJk
1663,it's quite simple math basically people,3931.97,6.03,sbE-emYnHJk
1664,need more money to spend if you want,3935.029,6.03,sbE-emYnHJk
1665,people to buy I mean four,3938,4.74,sbE-emYnHJk
1666,dude there's Annie made cars what did he,3941.059,4.441,sbE-emYnHJk
1667,do you gave to people you used to build,3942.74,5.339,sbE-emYnHJk
1668,as cars a wage so they could buy the,3945.5,6.059,sbE-emYnHJk
1669,very cause that they were making it's,3948.079,7.891,sbE-emYnHJk
1670,quite simple really that she didn't save,3951.559,6.421,sbE-emYnHJk
1671,the economy from socialism you softs,3955.97,5.76,sbE-emYnHJk
1672,what I said gave birth to neoliberalism,3957.98,6.059,sbE-emYnHJk
1673,which is basically socialism for the,3961.73,4.65,sbE-emYnHJk
1674, rich in capitalism for everybody,3964.039,4.26,sbE-emYnHJk
1675,else who's poor you should read a book,3966.38,4.83,sbE-emYnHJk
1676,or see the helps or gone watch,3968.299,6.75,sbE-emYnHJk
1677,my video on neoliberalism just so you,3971.21,7.589,sbE-emYnHJk
1678,know I did actually make one for,3975.049,11.641,sbE-emYnHJk
1679,educational purposes mm-hmm yeah Gordon,3978.799,9.54,sbE-emYnHJk
1680,Brown didn't do too well selling off the,3986.69,4.97,sbE-emYnHJk
1681,gold stupid,3988.339,3.321,sbE-emYnHJk
1682,well the afternoon class and if you only,4000.31,4.36,sbE-emYnHJk
1683,spend so much that's the problem would,4003.05,3.3,sbE-emYnHJk
1684,be enriched you can only spend so much,4004.67,3.93,sbE-emYnHJk
1685,money the poor tend to spend it more,4006.35,2.7,sbE-emYnHJk
1686,often,4008.6,4.56,sbE-emYnHJk
1687,that's what keep the economy going poor,4009.05,5.79,sbE-emYnHJk
1688,people spend in shops rich people,4013.16,4.92,sbE-emYnHJk
1689,don't nearly you can only buy so many,4014.84,8.1,sbE-emYnHJk
1690,pairs of jeans what am i,4018.08,6.87,sbE-emYnHJk
1691,streaming next or when am i streaming,4022.94,5.82,sbE-emYnHJk
1692,next you asking me their hairpiece well,4024.95,5.52,sbE-emYnHJk
1693,to be fair I was going to give you a,4028.76,2.4,sbE-emYnHJk
1694,treat,4030.47,3.84,sbE-emYnHJk
1695,and stream for you some Andrew Neil from,4031.16,5.19,sbE-emYnHJk
1696,Wednesday if you guys want to watch you,4034.31,3.66,sbE-emYnHJk
1697,but it will be in about five minutes,4036.35,4.61,sbE-emYnHJk
1698,when I'm done with this,4037.97,2.99,sbE-emYnHJk
1699,all right you guys wanna what Sandra,4049.93,8.56,sbE-emYnHJk
1700,Neal from Wednesday oh by the way good,4051.98,8.79,sbE-emYnHJk
1701,news question time is back on the agenda,4058.49,4.56,sbE-emYnHJk
1702,I figured out why it was actually,4060.77,5.73,sbE-emYnHJk
1703,getting their Chi bashed so basically if,4063.05,4.89,sbE-emYnHJk
1704,you read the community tab all your,4066.5,6.06,sbE-emYnHJk
1705,delts all your dumped this is for you,4067.94,6.03,sbE-emYnHJk
1706,questions an ice-pop gonna say it's days,4072.56,6.57,sbE-emYnHJk
1707,now so while regular stream of questions,4073.97,10.91,sbE-emYnHJk
1708,and will continue from the 19th I think,4079.13,8.73,sbE-emYnHJk
1709,some like that when I'm back in the,4084.88,7.66,sbE-emYnHJk
1710,country where anyway I'm gonna end this,4087.86,6,sbE-emYnHJk
1711,free now thank you for everybody who's,4092.54,2.4,sbE-emYnHJk
1712,watching don't forget to hit that like,4093.86,3.42,sbE-emYnHJk
1713,and subscribe button in scrounging,4094.94,5.73,sbE-emYnHJk
1714,bastards and then I'm gonna stream I,4097.28,5.28,sbE-emYnHJk
1715,don't you kneel in about five minutes so,4100.67,3.419,sbE-emYnHJk
1716,if you stick around on the channel,4102.56,2.85,sbE-emYnHJk
1717,refresh I'll be back in about five,4104.089,3.481,sbE-emYnHJk
1718,minutes I've got to let this one die or,4105.41,4.23,sbE-emYnHJk
1719,it will rename the streams you Andrew,4107.57,4.26,sbE-emYnHJk
1720,Neil which is a bit of a pain in the ass,4109.64,6.449,sbE-emYnHJk
1721,clearly right I will be back in five,4111.83,8.99,sbE-emYnHJk
1722,minutes so go put the cow on Muslim,4116.089,4.731,sbE-emYnHJk
